383788800,Colorado,1
383788800,Illinois,1
383788800,Mexico,1
383788800,Montana,2
383788800,NV,2
383788800,NewMexico,1
383788800,SouthCarolina,2
383788800,Texas,1
383788800,Utah,1
383788800,Washington,10
383788800,Wyoming,1
386467200,Arkansas,1
386467200,B.C.,9
386467200,CA,83
386467200,Ca,27
386467200,California,39
386467200,Canada,2
386467200,Mexico,1
386467200,NV,3
386467200,NewJersey,1
386467200,SouthCarolina,1
386467200,Tennessee,1
386467200,Texas,1
386467200,Washington,5
389059200,AZ,1
389059200,Arkansas,2
389059200,B.C.,14
389059200,CA,96
389059200,Ca,26
389059200,California,34
389059200,Canada,1
389059200,Idaho,2
389059200,Mexico,1
389059200,Montana,1
389059200,NV,8
389059200,Nevada,1
389059200,NewMexico,3
389059200,Oklahoma,1
389059200,Tennessee,1
389059200,Utah,1
389059200,Washington,5
389059200,Wyoming,1
391737600,Arkansas,1
391737600,B.C.,6
391737600,CA,94
391737600,Ca,35
391737600,California,43
391737600,Canada,1
391737600,Idaho,1
391737600,Mexico,1
391737600,NV,5
391737600,Nevada,1
391737600,NewEngland,1
391737600,Tennessee,1
391737600,Washington,5
394329600,AZ,1
394329600,Arkansas,3
394329600,B.C.,10
394329600,CA,45
394329600,Ca,44
394329600,California,30
394329600,Canada,1
394329600,Illinois,1
394329600,Mexico,3
394329600,Missouri,1
394329600,Montana,1
394329600,NV,4
394329600,Nevada,1
394329600,SouthDakota,1
394329600,Washington,2
394329600,Wyoming,1
397008000,AZ,1
397008000,Arkansas,1
397008000,B.C.,11
397008000,CA,50
397008000,Ca,53
397008000,California,42
397008000,Canada,3
397008000,Idaho,1
397008000,Illinois,2
397008000,Montana,2
397008000,NV,7
397008000,Nevada,1
397008000,NewYork,1
397008000,Oregon,3
397008000,Washington,10
397008000,Wyoming,1
399686400,Arkansas,3
399686400,B.C.,9
399686400,CA,70
399686400,Ca,88
399686400,California,20
399686400,Colorado,1
399686400,Idaho,2
399686400,Missouri,2
399686400,NV,7
399686400,NewMexico,1
399686400,Tennessee,4
399686400,Washington,3
402278400,Arkansas,1
402278400,B.C.,17
402278400,CA,184
402278400,Ca,72
402278400,California,20
402278400,Canada,1
402278400,Idaho,13
402278400,Maine,1
402278400,Mexico,1
402278400,Missouri,2
402278400,Montana,3
402278400,NV,5
402278400,NewEngland,1
402278400,Tennessee,2
402278400,Tx,1
402278400,USA,2
402278400,Washington,6
402278400,Wyoming,1
404956800,Arizona,2
404956800,Arkansas,3
404956800,B.C.,6
404956800,CA,41
404956800,Ca,15
404956800,California,25
404956800,Canada,1
404956800,Colorado,1
404956800,Missouri,1
404956800,Montana,2
404956800,NV,9
404956800,NewEngland,1
404956800,NewMexico,1
404956800,Oregon,1
404956800,SouthDakota,1
404956800,Texas,1
404956800,Washington,5
404956800,Wyoming,1
407548800,B.C.,25
407548800,CA,76
407548800,Ca,38
407548800,California,36
407548800,Idaho,2
407548800,Kentucky,1
407548800,Mexico,11
407548800,NV,5
407548800,NewHampshire,1
407548800,Quebec,1
407548800,Washington,5
410227200,AZ,1
410227200,Arkansas,1
410227200,B.C.,15
410227200,CA,148
410227200,Ca,49
410227200,California,226
410227200,Mexico,1
410227200,NV,4
410227200,Nevada,1
410227200,Ohio,1
410227200,Oregon,1
410227200,Quebec,1
410227200,Tennessee,1
410227200,USA,1
410227200,Utah,1
410227200,Washington,4
412905600,AZ,5
412905600,Arizona,1
412905600,B.C.,8
412905600,CA,50
412905600,Ca,48
412905600,California,56
412905600,Idaho,3
412905600,Mississippi,1
412905600,Missouri,2
412905600,Montana,2
412905600,NV,5
412905600,Nevada,1
412905600,NewJersey,1
412905600,NewYork,1
412905600,Oregon,1
412905600,Quebec,1
412905600,Washington,1
412905600,Wyoming,2
415324800,Arkansas,3
415324800,B.C.,14
415324800,CA,73
415324800,Ca,25
415324800,California,24
415324800,Idaho,3
415324800,Mexico,4
415324800,Missouri,1
415324800,Montana,1
415324800,NV,1
415324800,Nevada,1
415324800,NewHampshire,2
415324800,NewMexico,1
415324800,NorthCarolina,1
415324800,Oklahoma,1
415324800,Oregon,1
415324800,SouthDakota,1
415324800,Utah,2
415324800,Washington,6
418003200,B.C.,10
418003200,CA,26
418003200,Ca,35
418003200,California,31
418003200,Mexico,3
418003200,Mn,1
418003200,NV,5
418003200,NewMexico,1
418003200,Tx,1
418003200,Washington,8
420595200,AZ,2
420595200,B.C.,21
420595200,CA,65
420595200,Ca,767
420595200,California,21
420595200,Canada,2
420595200,Illinois,2
420595200,Maine,2
420595200,Missouri,1
420595200,NV,3
420595200,Nebraska,1
420595200,Oregon,1
420595200,Quebec,1
420595200,Utah,1
420595200,Washington,5
423273600,AZ,1
423273600,Arkansas,2
423273600,B.C.,31
423273600,CA,35
423273600,Ca,119
423273600,California,31
423273600,Canada,2
423273600,Illinois,1
423273600,Mexico,1
423273600,NV,4
423273600,Quebec,2
423273600,Utah,1
423273600,Washington,5
425865600,AZ,10
425865600,Arkansas,2
425865600,B.C.,14
425865600,CA,75
425865600,Ca,133
425865600,California,29
425865600,Canada,1
425865600,Missouri,2
425865600,NV,3
425865600,Nevada,2
425865600,Tennessee,1
425865600,Texas,1
425865600,Wa,1
425865600,Washington,3
428544000,AZ,6
428544000,Alabama,1
428544000,Arizona,1
428544000,B.C.,9
428544000,CA,48
428544000,Ca,140
428544000,California,20
428544000,Colorado,2
428544000,Kentucky,3
428544000,Maine,1
428544000,Mexico,1
428544000,Missouri,1
428544000,Montana,2
428544000,NV,4
428544000,Utah,2
428544000,Washington,7
431222400,AZ,3
431222400,Arkansas,2
431222400,B.C.,24
431222400,CA,40
431222400,Ca,74
431222400,California,28
431222400,Colorado,1
431222400,Idaho,1
431222400,Mexico,1
431222400,NV,5
431222400,Nevada,1
431222400,NewMexico,2
431222400,Washington,8
433814400,AZ,1
433814400,Arkansas,1
433814400,B.C.,23
433814400,CA,127
433814400,Ca,28
433814400,California,31
433814400,Canada,3
433814400,Idaho,32
433814400,La,1
433814400,Maine,1
433814400,Montana,1
433814400,NV,5
433814400,NewYork,4
433814400,Oregon,1
433814400,Utah,2
433814400,Washington,5
436492800,AZ,4
436492800,B.C.,19
436492800,CA,111
436492800,Ca,36
436492800,California,34
436492800,Canada,2
436492800,Idaho,21
436492800,Kentucky,1
436492800,Missouri,2
436492800,Montana,1
436492800,NV,3
436492800,Nevada,1
436492800,SouthCarolina,1
436492800,Washington,3
436492800,Wyoming,3
439084800,AZ,3
439084800,Arkansas,1
439084800,B.C.,17
439084800,CA,88
439084800,Ca,46
439084800,California,21
439084800,Canada,2
439084800,Idaho,27
439084800,Illinois,2
439084800,Kentucky,1
439084800,Maine,2
439084800,Missouri,1
439084800,Montana,2
439084800,NV,4
439084800,Oregon,1
439084800,USA,2
439084800,Utah,1
439084800,Washington,5
439084800,Wyoming,4
441763200,AZ,6
441763200,Alabama,1
441763200,B.C.,26
441763200,CA,65
441763200,Ca,51
441763200,California,31
441763200,Canada,1
441763200,Idaho,14
441763200,Maine,3
441763200,Mexico,2
441763200,Missouri,2
441763200,Montana,5
441763200,NV,3
441763200,Ohio,1
441763200,Oklahoma,1
441763200,Oregon,2
441763200,Washington,3
441763200,Wyoming,5
444441600,AZ,3
444441600,B.C.,20
444441600,CA,63
444441600,Ca,28
444441600,California,24
444441600,Canada,2
444441600,Colorado,1
444441600,Idaho,19
444441600,Kentucky,7
444441600,Missouri,1
444441600,Montana,3
444441600,NV,2
444441600,Nevada,4
444441600,Oklahoma,1
444441600,Tennessee,1
444441600,Washington,5
446947200,AZ,1
446947200,B.C.,54
446947200,CA,65
446947200,Ca,34
446947200,California,32
446947200,Idaho,33
446947200,Kentucky,2
446947200,Mexico,1
446947200,Montana,2
446947200,NV,3
446947200,Oklahoma,1
446947200,Oregon,1
446947200,Tennessee,1
446947200,Texas,1
446947200,Utah,1
446947200,Washington,14
446947200,Wyoming,1
449625600,AZ,2
449625600,B.C.,49
449625600,CA,102
449625600,Ca,29
449625600,California,75
449625600,Colorado,1
449625600,Idaho,18
449625600,Illinois,1
449625600,Montana,1
449625600,NV,1
449625600,Pennsylvania,2
449625600,Washington,5
452217600,B.C.,30
452217600,CA,43
452217600,Ca,35
452217600,California,56
452217600,Colorado,7
452217600,Idaho,2
452217600,Mexico,1
452217600,Montana,2
452217600,NV,4
452217600,Nevada,1
452217600,Oregon,1
452217600,Tx,1
452217600,Utah,2
452217600,Washington,1
452217600,Wyoming,2
454896000,AZ,1
454896000,Arkansas,2
454896000,B.C.,16
454896000,CA,55
454896000,Ca,23
454896000,California,42
454896000,Canada,3
454896000,Colorado,1
454896000,Idaho,1
454896000,Illinois,1
454896000,Indiana,1
454896000,Mexico,3
454896000,Missouri,1
454896000,Montana,1
454896000,NV,2
454896000,Nevada,2
454896000,Oregon,2
454896000,Tennessee,1
454896000,Washington,8
457488000,AZ,1
457488000,Arizona,1
457488000,Arkansas,1
457488000,B.C.,12
457488000,CA,52
457488000,Ca,15
457488000,California,53
457488000,Canada,1
457488000,Idaho,5
457488000,Indiana,1
457488000,Mexico,1
457488000,Missouri,1
457488000,NV,2
457488000,Washington,8
460166400,Alabama,1
460166400,B.C.,13
460166400,CA,38
460166400,Ca,26
460166400,California,40
460166400,Idaho,25
460166400,Illinois,1
460166400,Indiana,1
460166400,Mexico,1
460166400,NV,3
460166400,Nevada,1
460166400,NewMexico,1
460166400,NewYork,1
460166400,Oregon,1
460166400,Tennessee,1
460166400,Texas,1
460166400,Utah,2
460166400,Virginia,1
460166400,Washington,8
462844800,AZ,1
462844800,Arkansas,2
462844800,B.C.,8
462844800,CA,38
462844800,Ca,41
462844800,California,31
462844800,Idaho,32
462844800,Kentucky,3
462844800,Mexico,1
462844800,Mississippi,1
462844800,Montana,2
462844800,NV,1
462844800,Nevada,4
462844800,Texas,2
462844800,Washington,8
462844800,Wyoming,1
465436800,AZ,2
465436800,B.C.,21
465436800,CA,52
465436800,Ca,35
465436800,California,24
465436800,Georgia,1
465436800,Idaho,7
465436800,Mexico,1
465436800,NV,1
465436800,Nevada,3
465436800,NewYork,1
465436800,Utah,1
465436800,Va,1
465436800,Washington,5
465436800,Wyoming,9
468115200,B.C.,24
468115200,CA,58
468115200,Ca,328
468115200,California,30
468115200,Canada,2
468115200,Idaho,2
468115200,Mexico,1
468115200,Missouri,1
468115200,NV,3
468115200,Nevada,1
468115200,Oklahoma,1
468115200,Oregon,1
468115200,Tennessee,1
468115200,Washington,6
468115200,Wyoming,4
470707200,B.C.,25
470707200,CA,32
470707200,Ca,78
470707200,California,29
470707200,Canada,1
470707200,Idaho,2
470707200,Missouri,1
470707200,Montana,1
470707200,NV,5
470707200,Nevada,2
470707200,NewMexico,1
470707200,Oregon,1
470707200,Washington,9
470707200,Wyoming,2
473385600,Arizona,1
473385600,B.C.,26
473385600,CA,68
473385600,Ca,44
473385600,California,21
473385600,Idaho,5
473385600,Montana,2
473385600,NV,3
473385600,Nevada,4
473385600,Utah,2
473385600,Washington,20
473385600,Wyoming,1
476064000,B.C.,19
476064000,CA,62
476064000,Ca,32
476064000,California,17
476064000,Idaho,10
476064000,Indiana,1
476064000,Missouri,1
476064000,Montana,1
476064000,Nevada,2
476064000,Oregon,2
476064000,Washington,6
476064000,Wyoming,2
478483200,AZ,1
478483200,B.C.,17
478483200,CA,46
478483200,Ca,41
478483200,California,39
478483200,Colorado,1
478483200,Idaho,6
478483200,Illinois,1
478483200,Mexico,1
478483200,Montana,2
478483200,NV,2
478483200,Nevada,1
478483200,Oregon,2
478483200,Quebec,1
478483200,Washington,14
478483200,Wyoming,10
481161600,AZ,7
481161600,Arizona,1
481161600,B.C.,18
481161600,CA,30
481161600,Ca,33
481161600,California,43
481161600,Idaho,5
481161600,Maine,1
481161600,Montana,4
481161600,NV,2
481161600,Nevada,1
481161600,Oregon,3
481161600,Washington,9
481161600,Wyoming,2
483753600,AZ,5
483753600,Arkansas,1
483753600,B.C.,106
483753600,CA,42
483753600,Ca,51
483753600,California,30
483753600,Idaho,5
483753600,Kentucky,1
483753600,Montana,1
483753600,NV,3
483753600,Nevada,1
483753600,Washington,172
486432000,AZ,7
486432000,B.C.,31
486432000,CA,56
486432000,Ca,12
486432000,California,21
486432000,Idaho,3
486432000,Montana,4
486432000,NV,4
486432000,NewMexico,2
486432000,Oregon,1
486432000,SouthCarolina,1
486432000,Utah,2
486432000,Washington,83
486432000,WestVirginia,1
486432000,Wyoming,3
489024000,AZ,9
489024000,B.C.,26
489024000,CA,36
489024000,Ca,32
489024000,California,30
489024000,Canada,1
489024000,Idaho,9
489024000,Mexico,3
489024000,Missouri,2
489024000,NV,4
489024000,Nevada,1
489024000,Son.,2
489024000,Tennessee,1
489024000,Washington,8
489024000,Wyoming,1
491702400,AZ,5
491702400,Arizona,1
491702400,Arkansas,2
491702400,B.C.,19
491702400,CA,51
491702400,Ca,97
491702400,California,26
491702400,Canada,2
491702400,Idaho,10
491702400,Montana,1
491702400,NV,7
491702400,NewMexico,1
491702400,Oregon,1
491702400,Washington,3
491702400,Wyoming,8
494380800,AZ,1
494380800,Arkansas,1
494380800,B.C.,18
494380800,CA,33
494380800,Ca,31
494380800,California,24
494380800,Idaho,3
494380800,Illinois,1
494380800,Montana,2
494380800,NV,2
494380800,Nevada,2
494380800,NewMexico,1
494380800,NewYork,1
494380800,Oklahoma,1
494380800,Tx,1
494380800,Washington,7
494380800,Wyoming,6
496972800,AZ,6
496972800,Arkansas,1
496972800,B.C.,11
496972800,CA,37
496972800,Ca,22
496972800,California,28
496972800,Canada,2
496972800,Idaho,5
496972800,Illinois,1
496972800,Montana,33
496972800,NV,4
496972800,Nevada,1
496972800,NewEngland,1
496972800,NewYork,3
496972800,Washington,11
496972800,Wyoming,11
499651200,AZ,4
499651200,Arizona,1
499651200,Arkansas,3
499651200,B.C.,14
499651200,CA,40
499651200,Ca,43
499651200,California,30
499651200,Canada,1
499651200,Idaho,2
499651200,Mexico,1
499651200,Missouri,1
499651200,Montana,39
499651200,Oregon,1
499651200,Utah,1
499651200,Washington,9
499651200,Wyoming,21
502243200,AZ,12
502243200,Arkansas,2
502243200,B.C.,16
502243200,CA,33
502243200,Ca,28
502243200,California,27
502243200,Colorado,1
502243200,Idaho,3
502243200,Illinois,1
502243200,Mexico,1
502243200,Montana,23
502243200,NV,2
502243200,Nevada,1
502243200,NewMexico,1
502243200,Oklahoma,1
502243200,Oregon,1
502243200,Washington,8
502243200,Wyoming,17
504921600,AZ,11
504921600,Arkansas,1
504921600,B.C.,18
504921600,CA,25
504921600,Ca,65
504921600,California,37
504921600,Canada,2
504921600,Idaho,4
504921600,Indiana,2
504921600,Mexico,1
504921600,Missouri,1
504921600,Montana,2
504921600,NewHampshire,1
504921600,Ohio,1
504921600,Quebec,1
504921600,Tennessee,3
504921600,Texas,2
504921600,Utah,1
504921600,Washington,7
504921600,Wyoming,6
507600000,AZ,6
507600000,Arkansas,1
507600000,B.C.,44
507600000,CA,30
507600000,Ca,29
507600000,California,34
507600000,Idaho,5
507600000,Illinois,3
507600000,Mexico,2
507600000,Missouri,1
507600000,Montana,4
507600000,Nevada,1
507600000,Ohio,1
507600000,SouthCarolina,1
507600000,Utah,2
507600000,Washington,5
507600000,Wyoming,2
510019200,AZ,7
510019200,B.C.,16
510019200,CA,40
510019200,Ca,33
510019200,California,49
510019200,Canada,1
510019200,Idaho,1
510019200,Mexico,2
510019200,Montana,2
510019200,NV,3
510019200,Tx,1
510019200,Utah,5
510019200,Washington,9
510019200,WestVirginia,1
510019200,Wyoming,2
512697600,AZ,8
512697600,Arizona,1
512697600,B.C.,20
512697600,CA,37
512697600,Ca,25
512697600,California,48
512697600,Colorado,1
512697600,Idaho,6
512697600,Missouri,1
512697600,Montana,4
512697600,NV,4
512697600,Nevada,2
512697600,NewEngland,1
512697600,NewMexico,2
512697600,NewYork,1
512697600,Washington,6
512697600,Wyoming,1
515289600,AZ,8
515289600,Alabama,1
515289600,Arkansas,1
515289600,B.C.,37
515289600,CA,53
515289600,Ca,33
515289600,California,42
515289600,Canada,1
515289600,Colorado,1
515289600,Illinois,1
515289600,Mexico,6
515289600,Missouri,2
515289600,Montana,2
515289600,NV,2
515289600,Pennsylvania,1
515289600,SouthDakota,1
515289600,Utah,2
515289600,Washington,15
517968000,AZ,9
517968000,B.C.,19
517968000,CA,31
517968000,Ca,33
517968000,California,25
517968000,Canada,3
517968000,Idaho,1
517968000,Kansas,1
517968000,Mexico,4
517968000,Montana,3
517968000,NV,6
517968000,Nevada,3
517968000,Utah,2
517968000,Washington,7
517968000,Wyoming,2
520560000,AZ,8
520560000,Arizona,1
520560000,B.C.,16
520560000,CA,791
520560000,Ca,624
520560000,California,34
520560000,Canada,1
520560000,Idaho,5
520560000,Missouri,1
520560000,Montana,2
520560000,NV,5
520560000,Ohio,1
520560000,Tennessee,2
520560000,Washington,2
520560000,Wyoming,1
523238400,AZ,4
523238400,B.C.,13
523238400,CA,267
523238400,Ca,150
523238400,California,49
523238400,Canada,2
523238400,Colorado,6
523238400,Idaho,1
523238400,Illinois,1
523238400,Montana,2
523238400,NV,2
523238400,Nevada,3
523238400,NewMexico,1
523238400,Utah,1
523238400,Washington,6
525916800,Arkansas,1
525916800,B.C.,51
525916800,CA,122
525916800,Ca,76
525916800,California,41
525916800,Colorado,5
525916800,Idaho,21
525916800,Mexico,1
525916800,NV,6
525916800,Oklahoma,1
525916800,Quebec,1
525916800,SouthCarolina,1
525916800,Tennessee,1
525916800,Utah,2
525916800,Washington,2
528508800,AZ,2
528508800,B.C.,16
528508800,CA,94
528508800,Ca,48
528508800,California,43
528508800,Canada,1
528508800,Idaho,6
528508800,Illinois,1
528508800,Kansas,1
528508800,Mexico,1
528508800,Missouri,1
528508800,Montana,4
528508800,NV,6
528508800,Nevada,3
528508800,NewHampshire,2
528508800,Tennessee,1
528508800,Utah,3
528508800,Washington,49
531187200,AZ,2
531187200,B.C.,4
531187200,CA,79
531187200,Ca,78
531187200,California,37
531187200,Canada,1
531187200,Idaho,7
531187200,Mexico,1
531187200,Missouri,1
531187200,Montana,3
531187200,NV,1
531187200,Nevada,3
531187200,NewJersey,1
531187200,Oregon,1
531187200,Washington,2
531187200,Wyoming,4
533779200,B.C.,8
533779200,CA,89
533779200,Ca,44
533779200,California,35
533779200,Idaho,5
533779200,Kentucky,2
533779200,Missouri,2
533779200,Montana,1
533779200,NV,5
533779200,Oklahoma,1
533779200,Oregon,1
533779200,Tx,1
533779200,Utah,1
533779200,Virginia,1
533779200,Washington,1
533779200,Wyoming,1
536457600,Arkansas,1
536457600,B.C.,16
536457600,CA,96
536457600,Ca,24
536457600,California,30
536457600,Canada,1
536457600,Idaho,5
536457600,Nebraska,1
536457600,Nevada,2
536457600,Oklahoma,1
536457600,Washington,1
539136000,AZ,2
539136000,B.C.,62
539136000,CA,86
539136000,Ca,38
539136000,California,21
539136000,Canada,1
539136000,Illinois,1
539136000,Indiana,2
539136000,Mexico,2
539136000,Missouri,2
539136000,Montana,2
539136000,NV,1
539136000,Nevada,1
539136000,Utah,4
539136000,Washington,1
539136000,Wyoming,2
541555200,AZ,1
541555200,B.C.,23
541555200,CA,104
541555200,Ca,31
541555200,California,29
541555200,Idaho,2
541555200,Illinois,1
541555200,Mexico,2
541555200,Missouri,1
541555200,Montana,1
541555200,NV,2
541555200,Nevada,9
541555200,Oklahoma,1
541555200,Tennessee,1
541555200,Utah,5
541555200,Washington,1
544233600,AZ,2
544233600,B.C.,16
544233600,CA,79
544233600,Ca,34
544233600,California,41
544233600,Canada,1
544233600,Colorado,1
544233600,Idaho,1
544233600,Illinois,1
544233600,NV,7
544233600,Nevada,1
544233600,Utah,4
544233600,Washington,4
546825600,AZ,1
546825600,Arkansas,1
546825600,B.C.,22
546825600,CA,104
546825600,Ca,14
546825600,California,34
546825600,Canada,1
546825600,Idaho,1
546825600,Kentucky,1
546825600,Mexico,1
546825600,Missouri,1
546825600,Montana,4
546825600,Nevada,4
546825600,NewMexico,1
546825600,Tennessee,1
549504000,B.C.,18
549504000,CA,102
549504000,Ca,16
549504000,California,27
549504000,Canada,1
549504000,Illinois,3
549504000,Kentucky,1
549504000,Mexico,3
549504000,Missouri,5
549504000,Montana,1
549504000,NV,3
549504000,Nevada,1
549504000,Oklahoma,1
549504000,Oregon,1
549504000,Utah,2
549504000,Wa,1
549504000,Washington,2
549504000,Wyoming,2
552096000,AZ,1
552096000,Arkansas,1
552096000,B.C.,16
552096000,CA,96
552096000,Ca,14
552096000,California,34
552096000,Canada,1
552096000,Colorado,1
552096000,Idaho,3
552096000,Illinois,1
552096000,Kentucky,1
552096000,Montana,32
552096000,NV,1
552096000,Nevada,6
552096000,NewYork,1
552096000,Ohio,5
552096000,SouthDakota,1
552096000,Tennessee,2
552096000,Utah,1
552096000,Washington,1
552096000,Wyoming,1
554774400,AZ,3
554774400,Arkansas,1
554774400,B.C.,15
554774400,CA,73
554774400,Ca,103
554774400,California,64
554774400,Canada,1
554774400,Idaho,3
554774400,Illinois,2
554774400,Montana,12
554774400,NV,2
554774400,Nevada,2
554774400,Washington,2
557452800,Arizona,1
557452800,B.C.,11
557452800,CA,84
557452800,Ca,21
557452800,California,45
557452800,Canada,1
557452800,Colorado,2
557452800,Idaho,2
557452800,Illinois,1
557452800,Mexico,2
557452800,Missouri,1
557452800,Montana,3
557452800,NV,1
557452800,Nevada,2
557452800,NewYork,1
557452800,Oregon,2
557452800,Tennessee,2
557452800,Utah,10
557452800,Washington,4
560044800,AZ,1
560044800,B.C.,24
560044800,CA,137
560044800,Ca,24
560044800,California,36
560044800,Idaho,2
560044800,Illinois,1
560044800,Kentucky,1
560044800,Mexico,1
560044800,Montana,1
560044800,NV,1
560044800,Nevada,3
560044800,SouthDakota,1
560044800,Utah,7
560044800,Washington,2
562723200,B.C.,17
562723200,CA,601
562723200,Ca,29
562723200,California,31
562723200,Idaho,2
562723200,Illinois,1
562723200,Mexico,2
562723200,Nevada,1
562723200,Oregon,1
562723200,Tennessee,1
562723200,Utah,1
562723200,Washington,1
565315200,B.C.,102
565315200,CA,175
565315200,Ca,17
565315200,California,35
565315200,Missouri,1
565315200,Montana,1
565315200,NV,1
565315200,Nevada,2
565315200,Oklahoma,3
565315200,SouthCarolina,1
565315200,Utah,2
565315200,Washington,4
567993600,Arkansas,1
567993600,B.C.,162
567993600,CA,89
567993600,Ca,27
567993600,California,33
567993600,Colorado,1
567993600,Idaho,12
567993600,Illinois,1
567993600,Mexico,1
567993600,Michigan,1
567993600,Montana,3
567993600,Nevada,1
567993600,Quebec,1
567993600,SouthCarolina,1
567993600,Tennessee,2
567993600,Utah,1
567993600,Washington,4
567993600,Wyoming,1
570672000,B.C.,61
570672000,CA,78
570672000,Ca,17
570672000,California,33
570672000,Colorado,1
570672000,Idaho,3
570672000,Mexico,2
570672000,Missouri,1
570672000,Montana,2
570672000,NV,2
570672000,Nevada,2
570672000,NewHampshire,1
570672000,Oregon,4
570672000,SouthCarolina,1
570672000,Tennessee,1
570672000,Tn,1
570672000,Washington,4
573177600,B.C.,32
573177600,CA,83
573177600,Ca,14
573177600,California,28
573177600,Canada,2
573177600,Illinois,2
573177600,Mexico,1
573177600,Missouri,1
573177600,Montana,1
573177600,Nevada,5
573177600,Oregon,1
573177600,Tennessee,1
573177600,Utah,1
573177600,Washington,7
573177600,Wyoming,1
575856000,B.C.,26
575856000,CA,87
575856000,Ca,17
575856000,California,27
575856000,Kansas,1
575856000,Mexico,1
575856000,NV,2
575856000,Nevada,2
575856000,Washington,6
575856000,WestVirginia,1
578448000,Arizona,1
578448000,Arkansas,1
578448000,B.C.,13
578448000,CA,87
578448000,Ca,40
578448000,California,33
578448000,Canada,2
578448000,Idaho,3
578448000,Missouri,1
578448000,Montana,1
578448000,NV,4
578448000,Nevada,3
578448000,Ohio,1
578448000,Oregon,1
578448000,Utah,2
578448000,Washington,6
578448000,Wyoming,1
581126400,B.C.,31
581126400,CA,77
581126400,Ca,30
581126400,California,44
581126400,Canada,1
581126400,Idaho,2
581126400,Kansas,1
581126400,Mexico,2
581126400,Missouri,1
581126400,Montana,1
581126400,NV,2
581126400,Utah,2
581126400,Washington,1
583718400,Arizona,1
583718400,Arkansas,1
583718400,B.C.,15
583718400,CA,92
583718400,Ca,41
583718400,California,28
583718400,Idaho,5
583718400,Montana,1
583718400,NV,2
583718400,Nevada,5
583718400,Oregon,2
583718400,Utah,2
583718400,Washington,9
586396800,Arizona,2
586396800,B.C.,28
586396800,CA,86
586396800,Ca,29
586396800,California,27
586396800,Canada,1
586396800,Idaho,1
586396800,Missouri,1
586396800,Montana,1
586396800,NV,4
586396800,Nevada,8
586396800,NewYork,1
586396800,Oregon,3
586396800,Utah,12
586396800,Virginia,1
586396800,Washington,5
586396800,Wyoming,1
589075200,Arizona,4
589075200,B.C.,25
589075200,CA,74
589075200,Ca,18
589075200,California,34
589075200,Idaho,2
589075200,Kansas,1
589075200,Kentucky,2
589075200,Mexico,1
589075200,Missouri,1
589075200,Nevada,8
589075200,Oregon,1
589075200,Utah,2
589075200,Washington,5
591667200,B.C.,20
591667200,CA,110
591667200,Ca,23
591667200,California,26
591667200,Idaho,2
591667200,Illinois,1
591667200,Mexico,2
591667200,Montana,1
591667200,NV,1
591667200,Nevada,12
591667200,NewHampshire,1
591667200,Oregon,1
591667200,Washington,4
591667200,Wyoming,2
594345600,B.C.,15
594345600,CA,100
594345600,Ca,15
594345600,California,28
594345600,Canada,2
594345600,Colorado,1
594345600,Maine,1
594345600,Mexico,1
594345600,Missouri,1
594345600,NV,1
594345600,Nevada,2
594345600,NewHampshire,1
594345600,Oregon,2
594345600,Quebec,6
594345600,Utah,9
594345600,Washington,2
594345600,Wyoming,3
596937600,Arizona,1
596937600,Arkansas,1
596937600,B.C.,13
596937600,CA,82
596937600,Ca,30
596937600,California,28
596937600,Idaho,2
596937600,Illinois,1
596937600,Louisiana,1
596937600,Maine,1
596937600,NV,1
596937600,Nevada,6
596937600,NewMexico,1
596937600,Pasadena,1
596937600,Tennessee,1
596937600,Utah,5
596937600,Washington,4
596937600,Wyoming,1
599616000,B.C.,10
599616000,CA,159
599616000,Ca,22
599616000,California,30
599616000,Canada,1
599616000,Idaho,1
599616000,Illinois,1
599616000,Kansas,1
599616000,Mexico,1
599616000,Montana,1
599616000,NV,1
599616000,Nevada,6
599616000,NewMexico,1
599616000,Quebec,2
599616000,SouthCarolina,2
599616000,Utah,1
599616000,Washington,9
602294400,AZ,3
602294400,Alabama,1
602294400,Arizona,1
602294400,B.C.,12
602294400,CA,121
602294400,Ca,18
602294400,California,37
602294400,Idaho,1
602294400,Montana,1
602294400,NV,4
602294400,Nebraska,1
602294400,Nevada,5
602294400,Oregon,1
602294400,Son.,4
602294400,Utah,5
602294400,Washington,8
604713600,Arizona,3
604713600,B.C.,12
604713600,CA,144
604713600,Ca,15
604713600,California,31
604713600,Canada,1
604713600,Colorado,1
604713600,Idaho,1
604713600,Mexico,1
604713600,Missouri,2
604713600,Montana,2
604713600,NV,1
604713600,Nevada,2
604713600,Quebec,2
604713600,Utah,3
604713600,Washington,9
604713600,Wyoming,1
607392000,Arizona,2
607392000,B.C.,16
607392000,CA,67
607392000,Ca,21
607392000,California,23
607392000,Idaho,1
607392000,Missouri,2
607392000,Montana,1
607392000,NV,1
607392000,Nevada,5
607392000,NewHampshire,1
607392000,OR,1
607392000,Utah,1
607392000,Washington,7
607392000,WestVirginia,1
609984000,B.C.,15
609984000,CA,70
609984000,Ca,20
609984000,California,24
609984000,Colorado,1
609984000,Idaho,3
609984000,Mexico,2
609984000,Montana,1
609984000,NV,3
609984000,Nevada,1
609984000,Tennessee,1
609984000,Utah,1
609984000,Washington,5
609984000,Wyoming,2
612662400,B.C.,10
612662400,CA,68
